fips,UID,iso2,iso3,code3,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,X1.22.20,X1.23.20,X1.24.20,X1.25.20,X1.26.20,X1.27.20,X1.28.20,X1.29.20,X1.30.20,X1.31.20,X2002.01.20,X2002.02.20,X2002.03.20,X2002.04.20,X2002.05.20,X2002.06.20,X2002.07.20,X2002.08.20,X2002.09.20,X2002.10.20,X2002.11.20,X2002.12.20,X2.13.20,X2.14.20,X2.15.20,X2.16.20,X2.17.20,X2.18.20,X2.19.20,X2.20.20,X2.21.20,X2.22.20,X2.23.20,X2.24.20,X2.25.20,X2.26.20,X2.27.20,X2.28.20,X2.29.20,X2003.01.20,X2003.02.20,X2003.03.20,X2003.04.20,X2003.05.20,X2003.06.20,X2003.07.20,X2003.08.20,X2003.09.20,X2003.10.20,X2003.11.20,X2003.12.20,X3.13.20,X3.14.20,X3.15.20,X3.16.20,X3.17.20,X3.18.20,X3.19.20,X3.20.20,X3.21.20,X3.22.20,X3.23.20,X3.24.20,X3.25.20,X3.26.20,X3.27.20,X3.28.20,X3.29.20,X3.30.20,X3.31.20,X2004.01.20,X2004.02.20,X2004.03.20,X2004.04.20,X2004.05.20,X2004.06.20,X2004.07.20,X2004.08.20,X2004.09.20,X2004.10.20,X2004.11.20,X2004.12.20,X4.13.20,X4.14.20,X4.15.20,X4.16.20,X4.17.20,X4.18.20,X4.19.20,X4.20.20,X4.21.20,X4.22.20,X4.23.20,X4.24.20,X4.25.20,X4.26.20,X4.27.20,X4.28.20,X4.29.20,X4.30.20,X2005.01.20,X2005.02.20,X2005.03.20,X2005.04.20,X2005.05.20
32019,32019,US,USA,840,Lyon,Nevada,US,39.01777974,-119.1870479,"Lyon, Nevada, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.881290565,1.881290565,1.881290565,1.881290565,1.881290565,1.881290565,1.881290565,1.881290565,1.881290565,3.762581131,5.643871696,5.643871696,5.643871696,5.643871696,7.525162261,7.525162261,11.28774339,11.28774339,13.16903396,18.81290565,18.81290565,18.81290565,20.69419622,22.57548678,28.21935848,30.10064905,33.86323018,33.86323018,35.74452074,37.62581131,37.62581131,43.269683,48.9135547,48.9135547,50.79484526,50.79484526,52.67613583,54.55742639,62.08258866,63.96387922,65.84516979,65.84516979
32021,32021,US,USA,840,Mineral,Nevada,US,38.53841696,-118.4344506,"Mineral, Nevada, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.96402878,44.96402878,44.96402878,44.96402878,44.96402878,44.96402878,89.92805755,89.92805755,89.92805755,89.92805755,89.92805755,89.92805755,89.92805755,89.92805755
32023,32023,US,USA,840,Nye,Nevada,US,38.04264256,-116.4722702,"Nye, Nevada, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.288067727,2.288067727,2.288067727,2.288067727,2.288067727,2.288067727,2.288067727,2.288067727,9.152270907,9.152270907,13.72840636,16.01647409,16.01647409,16.01647409,16.01647409,16.01647409,22.88067727,22.88067727,22.88067727,22.88067727,22.88067727,34.3210159,34.3210159,43.47328681,48.04942226,48.04942226,64.06589635,64.06589635,66.35396408,66.35396408,70.93009953,70.93009953,70.93009953,70.93009953,80.08237044,80.08237044,80.08237044,82.37043816,84.65850589,84.65850589,84.65850589,89.23464135,89.23464135
32031,32031,US,USA,840,Washoe,Nevada,US,40.66562265,-119.6631594,"Washoe, Nevada, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221982481,0.221982481,0.443964962,0.443964962,0.443964962,0.443964962,0.443964962,0.443964962,0.887929925,0.887929925,1.99784233,2.663789774,2.663789774,3.107754736,3.107754736,4.883614585,5.549562029,5.549562029,9.76722917,11.09912406,12.65300143,14.87282624,16.64868609,23.75212548,24.64005541,26.85988022,31.7434948,36.18314443,40.84477653,54.38570788,58.60337502,58.60337502,68.59258667,72.36628885,72.36628885,80.57964065,86.35118516,92.12272967,102.3339238,118.09468,121.8683821,121.8683821,126.9739792,130.5256989,141.4028405,146.9524025,146.9524025,157.6075616,163.3791061,163.3791061,175.5881426,178.4739148,178.4739148,185.1333893,188.241144,193.790706,204.4458651,210.6613746,216.8768841,219.3186914,225.0902359
32033,32033,US,USA,840,White Pine,Nevada,US,39.44157041,-114.899966,"White Pine, Nevada, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,10.27010373,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118,30.81031118
32510,32510,US,USA,840,Carson City,Nevada,US,39.15509045,-119.7480219,"Carson City, Nevada, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.835974076,1.835974076,1.835974076,1.835974076,3.671948152,3.671948152,3.671948152,5.507922228,3.671948152,3.671948152,3.671948152,3.671948152,9.17987038,9.17987038,9.17987038,9.17987038,9.17987038,9.17987038,9.17987038,18.35974076,18.35974076,20.19571484,20.19571484,23.86766299,25.70363706,27.53961114,29.37558522,29.37558522,40.39142967,42.22740375,45.8993519,45.8993519,49.57130005,51.40727413,51.40727413,51.40727413,51.40727413,51.40727413,56.91519636,56.91519636,62.42311859,67.93104081,71.60298897,80.78285935,80.78285935,82.61883342,86.29078157,88.12675565,88.12675565,88.12675565,93.63467788
33001,33001,US,USA,840,Belknap,New Hampshire,US,43.51637314,-71.41684235,"Belknap, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.596306069,11.54353562,11.54353562,13.19261214,13.19261214,14.84168865,14.84168865,14.84168865,19.78891821,19.78891821,21.43799472,21.43799472,23.08707124,28.03430079,29.68337731,29.68337731,34.63060686,34.63060686,34.63060686,34.63060686,34.63060686,36.27968338,39.57783641,39.57783641,39.57783641,41.22691293,41.22691293,42.87598945,42.87598945,46.17414248,46.17414248,46.17414248,49.47229551,51.12137203,51.12137203,57.7176781,56.06860158,56.06860158,56.06860158,61.01583113,62.66490765,64.31398417,65.96306069,65.96306069
33003,33003,US,USA,840,Carroll,New Hampshire,US,43.87498583,-71.20430216,"Carroll, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.090301003,2.090301003,8.361204013,8.361204013,10.45150502,10.45150502,12.54180602,12.54180602,14.63210702,14.63210702,14.63210702,14.63210702,16.72240803,16.72240803,20.90301003,25.08361204,25.08361204,29.26421405,29.26421405,35.53511706,35.53511706,39.71571906,39.71571906,39.71571906,48.07692308,48.07692308,58.52842809,58.52842809,58.52842809,60.6187291,60.6187291,60.6187291,66.88963211,62.7090301,62.7090301,62.7090301,62.7090301,62.7090301,62.7090301,62.7090301,62.7090301,62.7090301,64.7993311,64.7993311,64.7993311,64.7993311,66.88963211,66.88963211,66.88963211,68.97993311,71.07023411
33005,33005,US,USA,840,Cheshire,New Hampshire,US,42.92015988,-72.25311043,"Cheshire, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311251852,1.311251852,1.311251852,1.311251852,1.311251852,1.311251852,1.311251852,2.622503704,2.622503704,2.622503704,3.933755556,5.245007409,5.245007409,10.49001482,10.49001482,11.80126667,13.11251852,17.04627408,17.04627408,17.04627408,18.35752593,18.35752593,22.29128149,23.60253334,24.91378519,27.5362889,34.09254816,34.09254816,35.40380001,36.71505186,38.02630371,39.33755556,39.33755556,43.27131112,45.89381483,45.89381483,47.20506668,47.20506668,49.82757038,52.45007409,52.45007409,52.45007409,52.45007409,52.45007409,52.45007409,52.45007409,53.76132594
33007,33007,US,USA,840,Coos,New Hampshire,US,44.69063265,-71.30633239,"Coos, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.121293464,0,0,0,0,0,0,0,0,0,0,0,0,0,3.121293464,3.121293464,3.121293464,3.121293464,3.121293464,3.121293464,3.121293464,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928,6.242586928
33009,33009,US,USA,840,Grafton,New Hampshire,US,43.93779815,-71.82057197,"Grafton, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113449355,2.22689871,2.22689871,2.22689871,2.22689871,2.22689871,3.340348064,3.340348064,3.340348064,3.340348064,3.340348064,3.340348064,3.340348064,3.340348064,5.567246774,7.794145483,7.794145483,7.794145483,11.13449355,14.47484161,16.70174032,16.70174032,22.2689871,23.38243645,24.4958858,25.60933516,28.94968322,31.17658193,32.29003129,37.85727806,37.85727806,42.31107548,42.31107548,42.31107548,45.65142355,45.65142355,45.65142355,45.65142355,47.87832225,47.87832225,47.87832225,47.87832225,50.10522096,50.10522096,48.99177161,48.99177161,48.99177161,50.10522096,50.10522096,50.10522096,50.10522096,50.10522096,51.21867032,52.33211967,52.33211967,53.44556903,53.44556903,53.44556903,53.44556903,55.67246774,56.78591709,56.78591709,59.0128158,59.0128158,60.12626516
33011,33011,US,USA,840,Hillsborough,New Hampshire,US,42.91537785,-71.7200253,"Hillsborough, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24325751,0.97303004,1.94606008,1.94606008,2.67583261,2.67583261,3.64886265,3.892120159,4.621892689,4.865150199,7.297725299,7.540982809,10.46007293,12.89264803,16.78476819,24.08249349,26.51506859,39.65097412,39.65097412,47.19195693,56.1924848,66.16604271,66.16604271,70.05816287,73.70702552,73.70702552,83.68058343,89.27550616,93.65414134,65.9227852,111.4119396,111.4119396,127.7101927,134.2781455,141.3326133,146.927536,152.2792012,165.6583643,175.3886647,183.172905,189.7408578,200.4441882,208.9582011,217.9587289,226.4727418,234.5002396,246.1766001,257.3664455,269.7725786,281.448939,287.2871193
33013,33013,US,USA,840,Merrimack,New Hampshire,US,43.29662971,-71.6811573,"Merrimack, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669111153,0.669111153,1.338222305,2.676444611,2.676444611,2.676444611,2.676444611,2.676444611,3.345555764,4.683778069,7.36022268,9.367556138,12.04400075,18.06600112,18.06600112,22.08066804,22.08066804,24.0880015,26.09533496,34.79377994,34.79377994,37.47022455,40.14666916,40.14666916,44.16133608,47.50689184,48.84511415,50.18333646,54.19800337,54.19800337,58.88178144,61.55822605,62.89644836,64.23467066,67.58022643,70.25667104,75.60956026,76.94778257,86.3153387,84.30800525,85.64622755,96.352006,97.02111715,118.432674,123.7855633,123.7855633,130.4766748,133.8222305,137.8368975
33015,33015,US,USA,840,Rockingham,New Hampshire,US,42.98499744,-71.12883377,"Rockingham, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327730239,0.327730239,0.327730239,0.655460477,0.983190716,0.983190716,1.310920955,1.310920955,3.277302387,4.588223342,5.571414058,5.571414058,6.226874535,8.193255967,9.176446683,9.176446683,12.45374907,13.76467002,18.35289337,21.95792599,24.5797679,28.18480053,32.77302387,44.8990427,44.8990427,55.71414058,55.71414058,62.26874535,69.80654084,80.62163872,80.62163872,83.57121086,87.83170397,87.83170397,99.9577228,102.9072949,113.0669323,123.8820302,130.7643652,130.7643652,147.1508772,152.7222912,156.9827843,160.2600867,161.5710077,170.0919939,180.5793615,186.1507756,194.3440315,202.8650177,210.7305435,217.6128785,219.5792599,226.7893252,255.3018559,271.3606376,282.5034657,287.7471496,291.024452
33017,33017,US,USA,840,Strafford,New Hampshire,US,43.291833,-71.02336013,"Strafford, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77980614,2.339418421,2.339418421,3.119224561,3.899030701,5.458642981,5.458642981,8.577867542,9.357673682,13.25670438,21.83457193,21.83457193,27.29321491,27.29321491,28.07302105,33.53166403,35.87108245,35.87108245,35.87108245,37.43069473,37.43069473,41.32972543,45.22875613,46.00856227,53.80662367,53.80662367,53.80662367,65.50371578,71.7421649,73.30177718,86.55848156,86.55848156,92.01712454,95.91615524,98.25557366,100.5949921,102.9344105,102.9344105,103.7142166,108.3930535,109.9526658,113.0718903,116.1911149,120.8699517,123.2093702,127.1084009
33019,33019,US,USA,840,Sullivan,New Hampshire,US,43.36094111,-72.22203125,"Sullivan, New Hampshire, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31884058,2.31884058,2.31884058,2.31884058,2.31884058,4.637681159,4.637681159,4.637681159,6.956521739,9.275362319,9.275362319,11.5942029,11.5942029,11.5942029,11.5942029,13.91304348,13.91304348,13.91304348,13.91304348,13.91304348,13.91304348,13.91304348,13.91304348,16.23188406,16.23188406,16.23188406,20.86956522,23.1884058,23.1884058,23.1884058,23.1884058,23.1884058,23.1884058,25.50724638,25.50724638,25.50724638,25.50724638,25.50724638,25.50724638,27.82608696,27.82608696,27.82608696,27.82608696,27.82608696,27.82608696
34001,34001,US,USA,840,Atlantic,New Jersey,US,39.47538693,-74.65848483,"Atlantic, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.117156167,1.117156167,1.117156167,1.489541556,1.861926945,2.234312335,2.234312335,4.468624669,3.723853891,5.213395447,6.330551614,8.937249338,10.79917628,11.54394706,14.89541556,18.61926945,26.81174801,36.49376813,45.05863208,49.15487136,53.62349603,62.56074537,71.12560932,78.5733171,85.64863949,94.21350344,99.42689889,105.7574505,119.9080953,128.1005738,137.782594,142.2512186,148.2093849,152.6780095,174.6487475,188.0546215,202.5776517,210.7701302,221.9416919,237.5818782,278.9166564,323.2305177,338.1259333,358.9795151,376.8540138,391.0046585,400.3142933,422.6574166,443.138613
34003,34003,US,USA,840,Bergen,New Jersey,US,40.96010917,-74.07164325,"Bergen, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215053995,0.215053995,0.430107989,0.430107989,0.430107989,0.752688981,1.182796971,1.397850965,1.61290496,2.688174934,2.688174934,6.559146838,9.032267777,12.2580777,20.96776448,26.77422234,39.03230003,49.13983778,65.48394138,75.37642514,88.06461082,129.6775588,161.828131,197.6346211,233.2260572,266.8820074,312.7960353,375.6993287,440.7531621,523.2263691,619.3555047,665.2695325,737.8502558,810.000871,846.6675771,897.0977388,960.0010323,1006.667749,1052.044142,1085.162457,1121.076474,1166.452867,1226.775513,1275.592769,1307.850869,1359.033719,1399.033762,1436.130576,1471.614486,1510.646786,1544.410263,1584.732887,1609.141515,1624.087768,1639.894236,1660.862001,1678.496428,1702.152368,1717.636256,1740.324452,1750.754571,1769.894376
34005,34005,US,USA,840,Burlington,New Jersey,US,39.87681124,-74.66927768,"Burlington, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448061797,0.448061797,0.448061797,0.672092695,0.672092695,0.672092695,1.120154492,1.120154492,2.240308983,3.136432577,3.808525272,4.704648865,5.824803357,8.06511234,9.40929773,10.75348312,14.33797749,19.71471905,25.76355331,31.81238756,39.8774999,45.25424146,57.12787908,65.86508411,82.21933969,105.0704913,122.5449014,144.7239603,164.2146485,179.4487496,197.8192832,213.725477,230.9758562,245.3138337,258.7556876,270.4052943,282.5029628,297.0649712,306.0262071,326.188988,355.5370357,372.5633839,395.4145356,420.7300271,441.1168388,460.1594652,482.3385241,522.6640858,539.2423723,569.7105745,583.8245211,602.6431165,620.3415575,644.9849563,681.7260237,694.4957849,718.467091
34007,34007,US,USA,840,Camden,New Jersey,US,39.80343818,-74.96388753,"Camden, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197095988,0.197095988,0.197095988,0.197095988,0.394191975,0.394191975,0.591287963,0.591287963,1.576767902,2.56224784,2.168055865,2.956439816,4.33611173,6.504167595,10.05189537,12.02285525,14.3880071,18.72411883,24.24280649,32.126646,39.41919754,44.9378852,56.96074045,67.60392379,80.02097101,94.80317009,109.5853692,127.1269121,145.062647,165.1664377,195.1250278,211.2868988,232.5732655,250.3119044,276.1314788,291.1107739,312.7913325,341.7644427,356.1524498,378.0301044,420.0115498,444.4514523,468.8913548,498.2586569,528.808535,542.0139662,565.6654847,587.9373314,615.7278656,647.4603197,667.1699184,693.5807808,718.6119712,743.6431617,783.0623592,802.771958,837.8550438
34009,34009,US,USA,840,Cape May,New Jersey,US,39.15008829,-74.80170244,"Cape May, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067178913,1.067178913,2.134357825,2.134357825,2.134357825,3.201536738,4.26871565,6.403073475,7.470252388,7.470252388,9.604610213,9.604610213,12.80614695,23.47793608,36.28408303,46.95587215,53.35894563,82.17277627,90.71020757,100.3148178,106.7178913,116.3225015,123.7927539,137.6660797,154.7409423,175.0173417,180.3532362,189.9578464,198.4952777,201.6968145,212.3686036,219.838856,226.2419295,231.577824,242.2496131,251.8542234,263.5931914,278.5336962,299.8772744,299.8772744,319.0864949,325.4895683,344.6987888,356.4377568,359.6392935,367.1095459,378.848514,393.7890187
34011,34011,US,USA,840,Cumberland,New Jersey,US,39.37199394,-75.10712559,"Cumberland, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651890482,0.651890482,0.651890482,0.651890482,1.303780965,1.955671447,2.60756193,5.867014342,7.170795306,7.170795306,7.822685789,11.73402868,17.60104302,20.20860495,23.46805737,26.0756193,35.20208605,41.72099087,46.28422425,52.15123859,72.35984355,89.96088657,100.3911343,107.5619296,121.9035202,131.029987,136.8970013,145.3715776,171.4471969,177.3142112,200.7822686,220.3389831,234.6805737,249.0221643,276.4015645,303.7809648,328.5528031,338.9830508,387.874837,429.5958279,447.8487614,471.3168188,486.3102999,527.3794003,574.315515,612.7770535,642.1121252
34013,34013,US,USA,840,Essex,New Jersey,US,40.78681335,-74.24657979,"Essex, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12601521,0.37804563,0.88210647,0.88210647,2.520304201,4.032486721,5.670684452,7.938958232,9.199110333,13.48362747,21.67461613,34.40215234,43.09720183,48.01179502,76.74326291,104.0885635,136.8525181,154.6206627,197.0877885,239.4288991,285.0464051,329.7818047,386.4886492,451.6385128,514.3940874,566.1863387,639.9052366,705.4331458,764.7863097,829.180082,882.9885767,933.7727064,962.0001134,1034.836905,1081.084487,1144.722168,1218.819111,1247.676595,1298.460724,1352.017188,1402.297257,1434.935197,1488.365646,1526.044194,1577.71043,1620.933647,1644.120445,1662.14062,1694.274499,1724.140104,1763.456849,1795.464713,1829.866865,1842.468386,1870.065717
34015,34015,US,USA,840,Gloucester,New Jersey,US,39.71581067,-75.13995546,"Gloucester, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687634948,0.687634948,0.687634948,1.719087371,2.062904845,2.750539793,4.469627164,6.532532009,7.907801906,11.34597665,13.75269897,17.53469118,24.75485814,30.5997552,39.19519206,51.22880365,58.10515314,62.91859777,73.92075695,85.2667336,95.9250753,106.9272345,116.8979412,141.9966168,153.686411,167.4391099,182.9108963,194.6006904,201.8208573,206.9781195,214.5421039,228.2948029,234.8273349,253.3934785,264.7394551,277.8045191,294.3077579,309.0919093,317.3435287,326.282783,335.5658548,381.9812138,405.3608021,415.3315088,430.1156602,440.7740019,458.6525106,475.8433843,492.6904405,504.3802346
34017,34017,US,USA,840,Hudson,New Jersey,US,40.73766234,-74.07515667,"Hudson, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149559323,0.149559323,0.149559323,0.149559323,0.149559323,0.598237294,0.747796617,0.747796617,2.841627146,3.589423763,5.085016997,8.22576279,9.870915348,14.50725437,18.84447476,28.41627146,34.99688169,38.8854241,65.95566164,88.83823813,115.3102384,145.670781,196.520951,240.1922735,285.6583078,339.4996642,424.000682,522.1115982,586.8707852,657.3132266,740.1690918,813.1540416,879.2592626,958.8248227,1024.630925,1117.058587,1178.377909,1232.667944,1272.899402,1370.711199,1441.153641,1489.012624,1568.279066,1667.586457,1678.205168,1807.873102,1896.561781,1945.916357,1999.159477,2050.159206,2082.613579,2140.044359,2182.967885,2230.826869,2265.524632,2303.363141,2358.400972,2375.151616,2407.755548
34019,34019,US,USA,840,Hunterdon,New Jersey,US,40.56335249,-74.91284156,"Hunterdon, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799673733,0.799673733,3.198694932,4.798042399,6.397389865,8.796411064,11.19543226,12.79477973,14.3941272,19.99184333,19.99184333,31.18727559,41.58303412,48.78009772,52.77846639,63.17422492,77.56835211,93.56182677,103.9575853,118.3517125,136.7442084,151.1383356,168.7311577,187.1236535,203.9168019,228.7066877,234.3044038,240.7017937,251.0975522,259.8939633,279.0861329,284.683849,298.2783025,307.8743873,312.6724296,325.4672094,335.0632942,338.2619891,347.0584002,371.0486122,391.8401292,403.8352352,428.625121,451.0159855,458.2130491,466.2097864,482.2032611,486.2016297,497.397062,528.5843376,531.7830325,542.9784648
34021,34021,US,USA,840,Mercer,New Jersey,US,40.28047017,-74.70479631,"Mercer, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271177616,0.271177616,0.271177616,1.627065695,2.440598543,4.067664239,5.423552318,5.96590755,8.135328477,10.84710464,13.5588808,15.72830172,22.23656451,30.10071537,35.52426768,45.55783947,54.77787841,67.52322636,72.67560107,90.3021461,104.6745597,131.2499661,158.9100829,177.3501608,200.6714358,226.9756645,269.008195,314.8372121,347.6497036,388.8687012,424.9353241,446.3583558,469.4084531,503.3056551,552.3888036,575.7100786,600.6584193,649.4703901,702.6212028,702.6212028,771.5003173,811.0922492,836.8541227,879.9713636,909.8009014,930.9527554,977.5953054,1010.136619,1067.626274,1105.59114,1158.199598,1221.383982,1245.789968,1286.195432
34023,34023,US,USA,840,Middlesex,New Jersey,US,40.43629879,-74.41426991,"Middlesex, New Jersey, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241926314,0.241926314,0.725778942,1.20963157,1.20963157,2.05637367,2.661189455,4.838526282,7.741642051,9.193199935,14.03172622,17.78158409,25.40226298,33.5067945,38.22435763,61.08639431,77.41642051,97.73823089,113.4634413,135.8416254,154.4699515,180.5979935,213.6209353,257.0467087,311.8430189,356.8413133,394.7027814,449.6200547,502.7228807,559.8174908,612.0735746,653.926827,688.643253,724.2064212,763.6404104,795.4537207,846.0163203,883.9987517,922.2231093,969.76163,1009.558509,1009.558509,1094.353682,1152.778887,1184.108344,1218.703807,1287.289917,1302.410312,1342.932969,1383.334664,1417.083385,1445.146837,1477.323037,1523.772889,1544.457589,1589.69781
